stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
1813a,Uygur,,37.880857,32.43856,,
1813d,Uygur,,37.881024,32.438715,,
1814a,Pekşenler,,37.8817167,32.4353,,
1814d,Pekşenler,,37.88201,32.4348,,
1815a,Defterci,,37.879871,32.431404,,
1815d,Defterci,,37.880242,32.43134,,
1816a,Eski Meram Tıp,,37.8774583,32.4300583,,
1816d,Eski Meram Tıp,,37.8777167,32.429975,,
1817a,Arıtma Tesisleri,,37.87437,32.428457,,
1817d,Arıtma Tesisleri,,37.874257,32.428061,,
1818a,Çığlı,,37.870375,32.4258583,,
1818d,Çığlı,,37.8704417,32.4257667,,
1819a,Gökçeyer,,37.868159,32.424811,,
1819d,Gökçeyer,,37.868229,32.424666,,
181a,Şensesli,,37.825575,32.460325,,
181d,Şensesli,,37.82565,32.4603833,,
1820a,Demeç,,37.8653333,32.425375,,
1820d,Demeç,,37.8655333,32.425225,,
1821a,Huzurevi,,37.862418,32.424688,,
1821d,Huzurevi,,37.862327,32.424709,,
1822a,Başkalaycılar,,37.85935,32.423009,,
1822d,Başkalaycılar,,37.859314,32.422907,,
1823a,Köyceğiz,,37.8575609,32.421898,,
1823d,Köyceğiz,,37.857503,32.421968,,
1824a,Köyceğiz Mezarlığı,,37.856648,32.419452,,
1824d,Köyceğiz Mezarlığı,,37.856726,32.419399,,
1825a,Bolvadin,,37.855733,32.416958,,
1825d,Bolvadin,,37.855803,32.416909,,
1826a,Medet,,37.855724,32.412199,,
1826d,Medet,,37.855769,32.412135,,
1827a,Dere,,37.855925,32.4088083,,
1827d,Dere,,37.855943,32.408789,,
1828a,Dere Cumhuriyet İlkokulu,,37.856746,32.405888,,
1829a,Meram Ptt,,37.857322,32.401267,,
182a,Taş,,37.824444,32.463513,,
182d,Taş,,37.824466,32.463546,,
1830a,Saraylı,,37.9054083,32.39565,,
1830d,Saraylı,,37.905425,32.3957583,,
1831a,Tepehan,,37.858306,32.397753,,
1832a,Seslikaya,,37.857957,32.394883,,
1833a,Aşıklar Cami,,37.856779,32.391562,,
1834a,Elektrik,,37.855455,32.390091,,
1835a,Çatıkkaş,,37.854761,32.388391,,
183a,Antalya Çevre Yolu,,37.8243083,32.4662,,
183d,Antalya Çevre Yolu,,37.8245917,32.466125,,
1842a,Konya Dedemli Mah. 1,,37.65258,32.601965,,
1843a,Konya Dedemli Mah. 2,,37.650998,32.599501,,
1844a,Konya Dedemli Mah. 3,,37.647664,32.601731,,
1845a,Konya Dedemli Mah. 4,,37.648094,32.604977,,
1846a,Konya Dedemli Mah. 5,,37.648734,32.608168,,
1847a,Konya Dedemli Mah. 6,,37.654133,32.60446,,
1848a,Konya Dedemli Mah. 7,,37.656389,32.602942,,
1849a,Konya Çumra Yolu 1,,37.658837,32.602248,,
1849d,Konya Çumra Yolu 1,,37.658953,32.602625,,
184a,Şerefler,,37.825675,32.4694833,,
184d,Şerefler,,37.825985,32.4693633,,
1850a,Konya Çumra Yolu 2,,37.662994,32.599573,,
1850d,Konya Çumra Yolu 2,,37.663076,32.599825,,
1851a,Konya Çumra Yolu 3,,37.667364,32.596659,,
1851d,Konya Çumra Yolu 3,,37.667444,32.597035,,
1852a,Hoşbu,,37.81055,32.492778,,
1852d,Hoşbu,,37.81043,32.4927842,,
1853a,Halil İbrahim Kılıç Cami,,37.81328,32.490289,,
1853d,Halil İbrahim Kılıç Cami,,37.813206,32.490224,,
1854a,Sarayköy İmam Azam Cami,,37.898341,32.405729,,
1854d,Sarayköy İmam Azam Cami,,37.898436,32.405622,,
1855a,Cemel Ali Dede Türbesi,,37.8554333,32.4236166,,
1855d,Cemel Ali Dede Türbesi,,37.855361,32.423716,,
1856a,Niğde,,37.8550333,32.4208333,,
1856d,Niğde,,37.854994,32.420814,,
1857a,Gazeteci,,37.8548,32.4184166,,
1857d,Gazeteci,,37.854799,32.418379,,
1858a,Dere Cd,,37.8556334,32.41395,,
1858d,Dere Cd,,37.855614,32.413878,,
185a,Kozan,,37.8262166,32.4585334,,
185d,Kozan,,37.8262334,32.4586833,,
1861a,Görkem,,38.028275,32.488455,,
1861d,Görkem,,38.02834,32.488481,,
1862a,Özcan,,37.8983517,32.4485,,
1862d,Özcan,,37.8981033,32.4485,,
1863a,Sosyal,,37.8956083,32.4448083,,
1863d,Sosyal,,37.895265,32.444775,,
1864a,Batarya,,37.892525,32.442425,,
1864d,Batarya,,37.89235,32.4427833,,
1865a,Sadık,,37.994175,32.5144,,
1865d,Sadık,,37.9944833,32.5142167,,
1866a,Alemdar Park,,37.9094333,32.454325,,
1866d,Alemdar Park,,37.90934243728118,32.454487178474665,,
1867a,Fizik Tedavi Hst,,37.993536,32.483759,,
1867d,Fizik Tedavi Hst,,37.993598,32.4839,,
1868a,Akıl Ve Ruh Sağlığı Hastanesi,,37.99009,32.47935,,
1868d,Akıl Ve Ruh Sağlığı Hastanesi,,37.989975,32.47935,,
1869a,Üftade,,37.9592167,32.5292883,,
186d,Bitki,,37.8258583,32.4666583,,
1870a,Karabük,,37.9587417,32.5334417,,
1871a,Ebu Müslim,,37.9563333,32.5368584,,
1872a,Gamzeli Yüz,,37.9527166,32.5386916,,
1873a,Osman Demir İlkokulu,,37.953825,32.5256917,,
1874a,Büyükşahin,,37.9454,32.5204666,,
1874d,Büyükşahin,,37.9452083,32.520625,,
1875a,Zafer Sanayi,,37.94155,32.5230166,,
1875d,Zafer Sanayi,,37.9414,32.5233417,,
1876a,Tırsan Sanayi,,37.9361583,32.524675,,
1876d,Tırsan Sanayi,,37.9360084,32.524875,,
1877a,Selçuklu Cami,,37.9323417,32.524425,,
1877d,Selçuklu Cami,,37.9319583,32.5245417,,
1878a,Hacılar,,37.9286417,32.5225083,,
1878d,Hacılar,,37.928525,32.5225417,,
1879a,Haskon,,37.925375,32.5194083,,
1879d,Haskon,,37.925075,32.5194917,,
187d,Şifa Hatun Lisesi,,37.807833,32.416239,,
1880a,İstikamet,,37.9219584,32.5162416,,
1880d,İstikamet,,37.9218166,32.5164333,,
1881a,Çaman,,37.9188417,32.512875,,
1881d,Çaman,,37.9186417,32.5129083,,
1882a,Konya,,38.014227,32.534392,,
1882d,Konya,,38.0142,32.534432,,
1883a,Tevhid Cami,,37.8437583,32.4473084,,
1884a,Fizik Tedavi,,37.992988,32.485038,,
1884d,Fizik Tedavi,,37.99299,32.485123,,
1885a,Aşağı Pınarbaşı Mezarlığı,,38.0361167,32.59795,,
1886a,16714. Sk,,38.039625,32.5978416,,
1887a,16752. Sk,,38.043051,32.596473,,
1888a,16814. Sk,,38.0473583,32.593625,,
1889a,16808. Sk,,38.0489583,32.5964166,,
188a,Kocaman,,37.8295833,32.46195,,
188d,Kocaman,,37.829575,32.461925,,
1890a,Yeşil Bursa,,37.8574167,32.6182917,,
1891a,14651. Sk,,37.8003167,32.6617333,,
1892a,Aksaray,,37.9537833,32.58125,,
1892d,Aksaray,,37.9539833,32.5812,,
1893a,4. Organize Girişi,,37.9544333,32.5854667,,
1893d,4. Organize Girişi,,37.95465,32.5855083,,
1894a,418. Sk,,37.9554417,32.591975,,
1894d,418. Sk,,37.9556833,32.5919833,,
1895a,420. Sk,,37.9568667,32.6013,,
1895d,420. Sk,,37.9571334,32.6015666,,
1896a,Aksaray D 300 Yolu,,37.9576667,32.6064417,,
1896d,Aksaray D 300 Yolu,,37.9579,32.6064833,,
1897a,Aksaray Çevre Yolu,,37.960357,32.624384,,
1897d,Aksaray Çevre Yolu,,37.960687,32.624188,,
1898a,Bora,,37.857308,32.65017,,
1898d,Bora,,37.857416,32.65016,,
1899d,Ereğli Yolu Hüyük,,37.846409,32.725954,,
189a,Nacizane,,37.8309417,32.457875,,
189d,Nacizane,,37.8310667,32.4578833,,
18a,Ayna,,37.862161,32.500985,,
1900a,Hamzazade,,37.8105417,32.51455,,
1900d,Hamzazade,,37.8105083,32.5144084,,
1905a,Karşıköy,,37.9115517,32.4888917,,
1905d,Karşıköy,,37.9116083,32.4891133,,
1906a,Bakırtolu Girişi,,37.793577,32.813462,,
1906d,Bakırtolu Girişi,,37.793399,32.813441,,
1909a,Muhafaza,,37.93205,32.46655,,
1909d,Muhafaza,,37.9319,32.46665,,
190a,Samuray,,37.8341417,32.4595917,,
190d,Samuray,,37.8342417,32.459525,,
1910a,Meral,,37.9297833,32.4665417,,
1910d,Meral,,37.9296417,32.4666167,,
1911a,Korcan,,37.926232,32.467973,,
1911d,Korcan,,37.926256,32.468075,,
1912a,Talip,,37.924613,32.472935,,
1912d,Talip,,37.924768,32.472897,,
1914a,Yeni Meram Tıp,,37.884719,32.432675,,
1914d,Yeni Meram Tıp,,37.884745,32.432863,,
1917a,Çevre Yolu 10,,37.9004,32.535925,,
1917d,Çevre Yolu 10,,37.90031,32.53561,,
1918a,Çevre Yolu 11,,37.9119084,32.523175,,
1918d,Çevre Yolu 11,,37.9117,32.52295,,
1919a,Reisköy,,37.970723,32.612544,,
1919d,Reisköy,,37.970662,32.612404,,
191a,Narinli,,37.8361083,32.461175,,
191d,Narinli,,37.8363083,32.4611917,,
1920a,Organize Müdürlüğü,,37.9745083,32.610825,,
1920d,Organize Müdürlüğü,,37.974427,32.610666,,
1921a,Evrenköy 1,,37.978875,32.6087917,,
1921d,Evrenköy 1,,37.978712,32.608601,,
1922a,Evrenköy,,37.9823583,32.6071083,,
1922d,Evrenköy,,37.982216,32.606976,,
1923a,Yükselen,,37.985175,32.604225,,
1923d,Yükselen,,37.984986,32.604106,,
1924a,Kaşınhanı Alt Geçit,,37.7032333,32.5641833,,
1924d,Kaşınhanı Alt Geçit,,37.703208,32.564235,,
1925a,Menderes,,37.701349,32.565171,,
1925d,Menderes,,37.701411,32.565236,,
1926a,Akıncılar Parkı,,37.902853,32.467104,,
1926d,Akıncılar Parkı,,37.902952,32.466846,,
1927a,Beyazsu,,37.901919,32.471595,,
1927d,Beyazsu,,37.902157,32.471853,,
1928a,Nakışlı,,37.900108,32.473703,,
1928d,Nakışlı,,37.900193,32.473923,,
1929a,Dağpınar,,37.883214,32.509135,,
1929d,Dağpınar,,37.88329,32.509237,,
192a,Panel,,37.8385993,32.4624248,,
192d,Panel,,37.8384833,32.4623,,
1930a,Ali Ulvi Kurucu,,37.8851447,32.505625,,
1930d,Ali Ulvi Kurucu,,37.885225,32.5059,,
1931a,Şair Senihi,,37.886708,32.502039,,
1931d,Şair Senihi,,37.88671,32.502322,,
1932a,Hacı Faik,,37.933476,32.463773,,
1932d,Hacı Faik,,37.9335,32.463848,,
1933a,Sabit,,37.93656,32.465165,,
1933d,Sabit,,37.936566,32.465232,,
1934a,Seyfi,,37.93908,32.463773,,
1934d,Seyfi,,37.938932,32.464052,,
1935a,Demirkıran,,37.930922,32.477959,,
1935d,Demirkıran,,37.930905,32.47812,,
1936a,Hısım,,37.927862,32.478888,,
1936d,Hısım,,37.927996,32.478824,,
1937a,Naz,,37.92974,32.481849,,
1937d,Naz,,37.929807,32.481635,,
1938a,Dokumalı,,37.93348,32.481956,,
1938d,Dokumalı,,37.933446,32.481677,,
1939a,Yazlık,,37.798425,32.513299,,
1939d,Yazlık,,37.798229,32.513166,,
193a,Kelleciler,,37.8480166,32.4662833,,
193d,Kelleciler,,37.84815,32.46615,,
1940a,15294. Sk,,37.77992,32.521398,,
1940d,15294. Sk,,37.77996,32.521505,,
1941a,Hanefi Aytekin İlkokulu,,37.781424,32.526112,,
1941d,Hanefi Aytekin İlkokulu,,37.781412,32.526021,,
1942a,Alabayır,,37.783998,32.524911,,
1942d,Alabayır,,37.783989,32.524833,,
1943a,Uğuray,,37.837057,32.480151,,
1943d,Uğuray,,37.837161,32.480172,,
1944a,Bayramoğlu,,37.9517917,32.4691361,,
1944d,Bayramoğlu,,37.9517583,32.469075,,
1945a,1. Abdülhamid,,37.966433,32.488688,,
1945d,1. Abdülhamid,,37.966576,32.488463,,
1947a,3. Selim,,37.968865,32.490475,,
1947d,3. Selim,,37.969041,32.490149,,
1948a,4. Mustafa,,37.972365,32.493029,,
1948d,4. Mustafa,,37.972491,32.492826,,
1949a,2. Mahmud,,37.977128,32.493276,,
1949d,2. Mahmud,,37.977041,32.492973,,
194a,Haydar Efendi Cami,,37.850125,32.465475,,
194d,Haydar Efendi Cami,,37.8500417,32.4653583,,
1950a,Mescidi Aksa,,37.852345,32.472433,,
1950d,Mescidi Aksa,,37.852353,32.47228,,
1951a,Albayrak,,37.954539,32.469522,,
1951d,Albayrak,,37.954675,32.469574,,
1952a,İnayet Cami,,37.846702,32.476206,,
1953a,Camikebir,,37.856984,32.399421,,
1954a,Yeşil Yazı Cami,,37.794569,32.517094,,
1954d,Yeşil Yazı Cami,,37.794586,32.517004,,
1955a,Büyükçiçek,,37.8268,32.415551,,
1955d,Büyükçiçek,,37.827016,32.41548,,
1956a,Ulusoylar,,37.827409,32.420188,,
1956d,Ulusoylar,,37.827606,32.420058,,
1957a,Kayakent,,37.919271,32.46989,,
1957d,Kayakent,,37.919353,32.469942,,
1958a,Semavi,,37.917391,32.474684,,
1958d,Semavi,,37.917436,32.474748,,
1959a,İkipınar,,37.958768,32.482919,,
1959d,İkipınar,,37.958998,32.482867,,
195a,Meram Bağları,,37.852936,32.42327,,
195d,Meram Bağları,,37.852968,32.423319,,
1960a,İğdeli Ağıl Mevki,,38.017662,32.389846,,
1960d,İğdeli Ağıl Mevki,,38.017559,32.389824,,
1961d,Yükselen Meşelik,,38.029378,32.362925,,
1962a,Anadağ,,37.787536,32.523101,,
1962d,Anadağ,,37.787519,32.523033,,
1963a,Hisarlık Cd,,37.790988,32.520764,,
1963d,Hisarlık Cd,,37.790977,32.520702,,
1964a,Azimli,,37.794216,32.518491,,
1964d,Azimli,,37.794198,32.518419,,
1966a,Sadakat,,37.801175,32.516475,,
1966d,Sadakat,,37.8012833,32.5162667,,
1967a,Toprak Su Enstitüsü,,37.806351,32.515363,,
1967d,Toprak Su Enstitüsü,,37.8062,32.515089,,
1968a,Tanışlı,,37.82769,32.43246,,
1968d,Tanışlı,,37.827577,32.432542,,
1969a,Alışık,,37.825194,32.429885,,
1969d,Alışık,,37.825154,32.430039,,
196a,Hadis,,37.8311666,32.50555,,
196d,Hadis,,37.8311566,32.505419,,
1970a,Yazan,,37.821637,32.42952,,
1970d,Yazan,,37.821707,32.429715,,
1971a,Taşpınar,,37.81855,32.430576,,
1971d,Taşpınar,,37.818558,32.43071,,
1972a,Altınoluk Cami,,37.816506,32.431375,,
1972d,Altınoluk Cami,,37.816538,32.431469,,
1973a,Tepegöz,,37.813837,32.432392,,
1973d,Tepegöz,,37.813879,32.432476,,
1974a,Osmanlı Cd,,37.724393,32.333485,,
1975a,Uluyayla Cd Üst Geçit,,37.914003,32.500038,,
1975d,Uluyayla Cd Üst Geçit,,37.914174,32.500065,,
1976a,Rümeysa,,37.690083,32.581927,,
1976d,Rümeysa,,37.690153,32.582158,,
1977a,Karaman Yolu Çarıklar 1,,37.684041,32.585798,,
1977d,Karaman Yolu Çarıklar 1,,37.68416,32.586117,,
1978a,Karaman Yolu Çarıklar 2,,37.67966,32.588701,,
1978d,Karaman Yolu Çarıklar 2,,37.67981,32.58899,,
1979a,Karaman Yolu Çarıklar 3,,37.675312,32.59156,,
1979d,Karaman Yolu Çarıklar 3,,37.675417,32.591782,,
197a,Küçük Aymanas,,37.840132,32.503116,,
197d,Küçük Aymanas,,37.840117,32.503008,,
1980a,Parseller Trafo 1,,37.752257,32.510241,,
1980d,Parseller Trafo 1,,37.75223,32.510167,,
1981a,Parseller Trafo 2,,37.750355,32.511473,,
1981d,Parseller Trafo 2,,37.750308,32.511411,,
1982a,Parseller Trafo 3,,37.747636,32.514158,,
1982d,Parseller Trafo 3,,37.747622,32.514084,,
1983a,Parseller Trafo 4,,37.746106,32.511243,,
1983d,Parseller Trafo 4,,37.74615,32.511204,,
1984a,Parseller Trafo 5,,37.748129,32.50881,,
1984d,Parseller Trafo 5,,37.748151,32.508908,,
1985a,Parseller Trafo 6,,37.750729,32.506435,,
1985d,Parseller Trafo 6,,37.750771,32.50654,,
1986a,Abdülmecid,,37.979315,32.491146,,
1986d,Abdülmecid,,37.979452,32.491362,,
1987a,Yerlikaya,,37.785197,32.53262,,
198a,Şehirler,,37.819132,32.468048,,
198d,Şehirler,,37.819172,32.467984,,
1990a,Aslım Cd 1,,37.9508,32.57606,,
1990d,Aslım Cd 1,,37.950821,32.576521,,
1991a,Aslım Cd 2,,37.947275,32.5768917,,
1991d,Aslım Cd 2,,37.947275,32.5773517,,
1992a,Aslım Cd 3,,37.9429333,32.5776,,
1992d,Aslım Cd 3,,37.9429333,32.57799,,
1993a,Aslım Cd 4,,37.9391334,32.5758916,,
1993d,Aslım Cd 4,,37.9390534,32.5764516,,
1994a,Aslım Cd 5,,37.936675,32.5737083,,
1994d,Aslım Cd 5,,37.936555,32.5739983,,
1995a,Kobisan 1,,37.9358334,32.5701833,,
1995d,Kobisan 1,,37.9357234,32.5701833,,
1996a,Kobisan 2,,37.93767,32.5672,,
1996d,Kobisan 2,,37.9378933,32.5673,,
1997a,Kobisan 3,,37.9404417,32.5633833,,
1997d,Kobisan 3,,37.94037,32.56313,,
1998a,Kobisan 4,,37.9423917,32.5604833,,
1998d,Kobisan 4,,37.94237,32.559983,,
1999a,Kobisan 5,,37.941925,32.5579667,,
1999d,Kobisan 5,,37.941795,32.558202,,
199a,Şeyh Şamil Cami,,37.820539,32.468349,,
199d,Şeyh Şamil Cami,,37.820545,32.468279,,
19a,Eski Garaj,,37.8652334,32.5024,,
19d,Eski Garaj,,37.8652334,32.50265,,
2000a,Kobisan 6,,37.9390583,32.555625,,
2000d,Kobisan 6,,37.9390583,32.555755,,
2001a,Kobisan 7,,37.9361666,32.5527917,,
2001d,Kobisan 7,,37.935787,32.552916,,
2002a,Kobisan 8,,37.9329583,32.5515333,,
2002d,Kobisan 8,,37.933016,32.551843,,
2003a,Gülistan Cd 1,,37.9309966,32.5545534,,
2003d,Gülistan Cd 1,,37.9311966,32.5548034,,
2004a,Gülistan Cd 2,,37.9288417,32.5580833,,
2004d,Gülistan Cd 2,,37.9289917,32.5581833,,
2005a,Gülistan Cd 3,,37.9262917,32.56205,,
2005d,Gülistan Cd 3,,37.9265517,32.56219,,
2006a,Aslım Cd 6,,37.9226567,32.5612666,,
2006d,Aslım Cd 6,,37.922655,32.5616645,,
2007a,Aslım Cd 7,,37.919045,32.5579434,,
2007d,Aslım Cd 7,,37.918973,32.558303,,
2008a,Özlem Cd,,37.9163584,32.5555585,,
2008d,Özlem Cd,,37.916257,32.555996,,
2009a,Aslım Cd 8,,37.9133667,32.55465,,
2009d,Aslım Cd 8,,37.9133667,32.55495,,
200a,Mescidi Aksa Cami,,37.8222167,32.4748167,,
200d,Mescidi Aksa Cami,,37.8221667,32.4748333,,
2010a,10565. Sk,,37.9105583,32.5545817,,
2010d,10565. Sk,,37.9105083,32.5547817,,
2011a,Demir Cd,,37.9163333,32.5452,,
2011d,Demir Cd,,37.9163333,32.545,,
2012a,Ayyıldız Cd 1,,37.9189333,32.5454833,,
2012d,Ayyıldız Cd 1,,37.9189333,32.5455833,,
2013a,Ayyıldız Cd 2,,37.9214,32.5477917,,
2013d,Ayyıldız Cd 2,,37.9214,32.5478917,,
2014a,Kupa Cd 1,,37.9247667,32.5497667,,
2014d,Kupa Cd 1,,37.924645,32.54954,,
2015a,Kupa Cd 2,,37.9268,32.546125,,
2015d,Kupa Cd 2,,37.926819,32.545886,,
2016a,Kenitra Cd,,37.9285167,32.5431083,,
2016d,Kenitra Cd,,37.9283167,32.5431083,,
2017a,Medcezir Cd 1,,37.9274667,32.5398667,,
2017d,Medcezir Cd 1,,37.9273767,32.5398667,,
2018a,Medcezir Cd 2,,37.9247083,32.5374083,,
2018d,Medcezir Cd 2,,37.9246083,32.5374583,,
2019a,Medcezir Cd 3,,37.922575,32.5355167,,
2019d,Medcezir Cd 3,,37.922455,32.5356167,,
201a,Fidan,,37.8214083,32.4779083,,
201d,Fidan,,37.8214,32.4778,,
2020a,Medcezir Cd 4,,37.9200833,32.5333917,,
2020d,Medcezir Cd 4,,37.919991,32.533453,,
2021a,Çelik Cd,,37.9183083,32.5350917,,
2021d,Çelik Cd,,37.9184083,32.5350917,,
2022a,Hüda Cd 1,,37.9154167,32.5324583,,
2022d,Hüda Cd 1,,37.9153267,32.5323583,,
2023a,Hüda Cd 2,,37.9177666,32.5287167,,
2023d,Hüda Cd 2,,37.9175666,32.5286067,,
2024a,Hüda Cd 3,,37.919386,32.52578,,
2024d,Hüda Cd 3,,37.91949,32.525914,,
2025a,Gazze Cd 1,,37.8296,32.4771083,,
2025d,Gazze Cd 1,,37.8296,32.4769098,,
2026a,İbrahim Ethem Cami,,37.833065,32.475355,,
2026d,İbrahim Ethem Cami,,37.832966,32.475087,,
2027a,Gazze Cd 2,,37.836706,32.473834,,
2027d,Gazze Cd 2,,37.836675,32.473647,,
2028a,Gazze Cd 3,,37.8386083,32.473175,,
2028d,Gazze Cd 3,,37.8385583,32.473005,,
2029a,Gazze Cd 4,,37.8413583,32.4720417,,
2029d,Gazze Cd 4,,37.84132583,32.4719517,,
202a,Adil Şahin,,37.823201,32.468751,,
202d,Adil Şahin,,37.823122,32.468799,,
2030a,Gazze Cd 5,,37.8445983,32.471525,,
2030d,Gazze Cd 5,,37.8446583,32.471265,,
2031a,Gazze Cd 6,,37.847075,32.472125,,
2031d,Gazze Cd 6,,37.847175,32.472045,,
2032a,Şatır Yolu 2,,37.834172,32.721482,,
2033a,Şehit Abdullah Aslan 2,,37.865846,32.630327,,
2033d,Şehit Abdullah Aslan 2,,37.865903,32.630343,,
2034a,Tolular,,37.845632,32.621129,,
2035a,Kılınçyolu,,37.854976,32.613057,,
2035d,Kılınçyolu,,37.85496,32.613231,,
203a,Gökten,,37.8231666,32.4717667,,
203d,Gökten,,37.82315,32.4716,,
204a,Çetince,,37.826421,32.464813,,
205a,Çarşamba,,37.851518,32.465237,,
2069a,Köyceğiz Kampüs 3,,37.862251,32.416955,,
2069d,Köyceğiz Kampüs 3,,37.86195,32.416759,,
206a,Tapu Ve Kadastro,,37.86035,32.47683,,
2071a,Sakyatan Kanal,,37.795544,32.804031,,
2072a,Bakırtolu Yol Ayrımı,,37.834387,32.789852,,
2073a,Feryadi,,37.887901,32.476583,,
2073d,Feryadi,,37.887958,32.476604,,
2074a,Kılıçarslan,,37.8898666,32.4742167,,
2074d,Kılıçarslan,,37.8898666,32.4743167,,
2075a,Elmas Kuran Kursu,,37.8896334,32.470325,,
2075d,Elmas Kuran Kursu,,37.8897334,32.470325,,
2076a,Adakale Cd,,37.887475,32.467575,,
2076d,Adakale Cd,,37.887555,32.467555,,
2077a,İnanç,,37.8847583,32.4647,,
2077d,İnanç,,37.8848383,32.4647,,
2078a,Şehit Ömer Halisdemir Cd,,37.88258,32.462148,,
2078d,Şehit Ömer Halisdemir Cd,,37.882652,32.462005,,
2079a,Kıyak,,37.8802,32.460946,,
2079d,Kıyak,,37.880268,32.460688,,
207a,Meram Kaymakamlığı,,37.857121,32.469299,,
207d,Meram Kaymakamlığı,,37.857397,32.469356,,
2080a,İkra,,37.849755,32.695307,,
2080d,İkra,,37.849981,32.695382,,
208a,Meram Belediyesi,,37.8562917,32.4715333,,
208d,Meram Belediyesi,,37.8565417,32.4715583,,
2096a,Tatköy 16482. Sk,,37.942031,32.378268,,
2096d,Tatköy 16482. Sk,,37.942031,32.378368,,
2097a,Ahmet Ayhan Cd,,38.006569,32.537984,,
2097d,Ahmet Ayhan Cd,,38.006836,32.537941,,
2098a,Aksaray Yolu Dsi,,38.003599,32.787344,,
2098d,Aksaray Yolu Dsi,,38.003555,32.788583,,
2099d,Sakyatan İlk Giriş,,37.84036,32.775993,,
209a,Meram Sanayi,,37.8546583,32.4677583,,
209d,Meram Sanayi,,37.8546083,32.4673417,,
2100a,Meram Son Durak,,37.837543,32.41751,,
2100d,Meram Son Durak,,37.837605,32.41736,,
2101a,Karatay Hali,,37.8368416,32.5267083,,
2101d,Karatay Hali,,37.83661,32.52692,,
2102a,Kanaatkar,,37.835875,32.4170417,,
2102d,Kanaatkar,,37.83595,32.41715,,
2103a,Mavili,,37.861075,32.482825,,
2103d,Mavili,,37.861185,32.482825,,
2105a,Ünvan,,37.8560667,32.4038667,,
2106a,Akdağ,,37.856398,32.40028,,
2107a,Tansu,,37.856202,32.397399,,
2108a,Yeşil Dere 1,,37.856379,32.393479,,
2109a,Saraykent,,37.912217,32.485253,,
2109d,Saraykent,,37.912255,32.485601,,
210a,Gediz,,37.8530917,32.464575,,
210d,Gediz,,37.8532083,32.4643416,,
2110a,Gaziveren,,37.914498,32.484596,,
2110d,Gaziveren,,37.914573,32.484404,,
2111a,Selçuklu İtfaiye,,37.916822,32.489168,,
2111d,Selçuklu İtfaiye,,37.916875,32.489469,,
2112a,Beşyol,,37.877975,32.49416,,
2112d,Beşyol,,37.87945,32.495149,,
2113a,Pelitözü,,37.856876,32.540093,,
2113d,Pelitözü,,37.8570583,32.54,,
2114a,Ahmet Keleşoğlu Kültür Merkezi,,37.884456,32.46858,,
2114d,Ahmet Keleşoğlu Kültür Merkezi,,37.8842166,32.46837,,
2115a,Erbeyli,,37.904225,32.46032,,
2115d,Erbeyli,,37.9042417,32.46041,,
2116a,Baydar,,37.9248833,32.45012,,
2116d,Baydar,,37.9248167,32.45017,,
2117a,İlham,,37.9250834,32.44662,,
2117d,İlham,,37.9250333,32.44658,,
2118a,Sille Şehir,,37.925925,32.4426,,
2118d,Sille Şehir,,37.925875,32.44257,,
2119a,Tutkun 2,,37.927175,32.43912,,
2119d,Tutkun 2,,37.92715,32.43913,,
211a,Tren Yolu,,37.846631,32.481717,,
211d,Tren Yolu,,37.846701,32.481819,,
2120a,Dönüm,,37.9283417,32.43447,,
2120d,Dönüm,,37.92825,32.4345,,
2121a,Baldağı,,37.808784,32.548804,,
2121d,Baldağı,,37.808803,32.548713,,
2122a,Alarm,,37.811772,32.54676,,
2122d,Alarm,,37.811787,32.546653,,
2124a,Karamevlüt,,37.8973083,32.47599,,
2124d,Karamevlüt,,37.897471,32.476284,,
2125a,80 Binde Devri Alem,,37.8293,32.41287,,
2125d,80 Binde Devri Alem,,37.82934,32.41274,,
2126a,Ardıçlı Merkez,,38.0151917,32.43496,,
2126d,Ardıçlı Merkez,,38.0151583,32.43506,,
2127a,Yükselen Yolu 2,,38.0247417,32.36615,,
2127d,Yükselen Yolu 2,,38.0247417,32.36611,,
2128a,Çardak,,38.034575,32.36183,,
2128d,Çardak,,38.0345334,32.36183,,
2129a,Yükselen Yolu 1,,38.0371417,32.35791,,
2129d,Yükselen Yolu 1,,38.0371083,32.35791,,
212a,Türkoğlu,,37.850525,32.461391,,
212d,Türkoğlu,,37.850587,32.461101,,
2130a,Lavanta,,38.058575,32.33371,,
2130d,Lavanta,,38.0585917,32.33369,,
2131a,Karanfil,,38.06509,32.33334,,
2131d,Karanfil,,38.0651,32.33351,,
2132a,Hasandağı,,37.84005,32.51282,,
2132d,Hasandağı,,37.84,32.51282,,
2133a,Yanıklar,,37.8251584,32.56918,,
2133d,Yanıklar,,37.8252167,32.56937,,
2134a,Hasan Ali Yücel Ortaokulu,,37.821632,32.59918,,
2134d,Hasan Ali Yücel Ortaokulu,,37.821601,32.599226,,
2135a,Ekinköy,,37.8077917,32.64119,,
2135d,Ekinköy,,37.8078917,32.64074,,
2136a,Çancı,,37.8413583,32.53436,,
2136d,Çancı,,37.841389,32.534261,,
2137a,İbrahim Karaoğlu Ortaokulu,,37.8404333,32.53507,,
2137d,İbrahim Karaoğlu Ortaokulu,,37.84021,32.53508,,
2138a,Hacılar Cami,,37.8386917,32.53099,,
2138d,Hacılar Cami,,37.83856,32.53121,,
